FBbt_id	FBbt_name	gene_id	gene_name	definition
FBbt:00110035	larval insulin secreting cell of pars intercerebralis	FBgn0036046	Ilp2	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0210278"",""FlyBase:FBrf0249161"",""FlyBase:FBrf0134726"",""FlyBase:FBrf0149175"",""FlyBase:FBrf0136823"",""FlyBase:FBrf0151837"",""FlyBase:FBrf0193772"",""FlyBase:FBrf0234450""]},""value"":""Insulin-producing neurosecretory cell with its cell body in the larval pars intercerebralis (Ikeya et al., 2002). The same cells express Ilp2, Ilp3 and Ilp5 mRNA with different temporal profiles (Ikeya et al., 2002). An axonal branch projects to the contralateral side, looping posteriorly then anteriorly, and entering the nervus corporis cardiaci (Siegmund and Korge, 2001; Huckesfeld et al., 2021). This branch projects to the ring gland, where it has peptide release sites in the corpus cardiacum and along the aorta (Siegmund and Korge, 2001; Rulifson et al., 2002; Huckesfeld et al., 2021). Dendrites extend ventrally, close to the midline, reaching the subesophageal zone, and laterally, into the lateral protocerebrum (Siegmund and Korge, 2001; Rulifson et al., 2002; Huckesfeld et al., 2021). It receives synaptic input from hugin neurons of the protocerebrum (Schlegel et al., 2016). There are seven of these cells in each hemisphere (Cao and Brown, 2001; Rulifson et al., 2002; Ikeya et al., 2002; Park et al., 2008).""}']"
FBbt:00110037	larval anterior large descending DN Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0130087"",""FlyBase:FBrf0162212""]},""value"":""Larval neuron that expresses Tachykinin (FBgn0037976), whose cell body is located in the anterior protocerebrum and that innervates the ventral nerve cord. At the third instar larval stage, these neurons also form arborizations at two sites near the midline of the protocerebrum and in the subesophageal ganglion. At the level of the ventral nerve cord, this neuron has one main axon and two additional processes, one longer and one shorter than the main axon. There is one neuron per hemisphere (Winther et al., 2003; Siviter et al., 2000).""}']"
FBbt:00110038	pupal large descending DN Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Pupal neuron that expresses Tachykinin (FBgn0037976), whose cell body is located in the lateral protocerebrum and that innervates the ventral nerve cord (Winther et al., 2003).""}']"
FBbt:00110039	larval tritocerebral Tr Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0130087"",""FlyBase:FBrf0162212""]},""value"":""A larval neuron that expresses Tachykinin (FBgn0037976), whose cell body is located in the tritocerebral neuropils and that innervates the subesophageal ganglion. There are one to two pairs in first instar larvae, and three in the other larval stages (Winther et al., 2003; Siviter et al., 2000).""}']"
FBbt:00110040	pupal protocerebral LPP2 Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Pupal neuron that expresses Tachykinin (FBgn0037976), whose cell body is located in the lateral posterior protocerebrum and that innervates the superior median protocerebrum and fan-shaped body (Winther et al., 2003).""}']"
FBbt:00110041	larval protocerebral Pr Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0130087"",""FlyBase:FBrf0162212""]},""value"":""Larval neuron that expresses Tachykinin (FBgn0037976) and whose cell body and arborization are located in the dorsal or medial protocerebrum (Siviter et al., 2000). The number of neurons increases during larval stages: 5 pairs are observed at first instar stage and 11 at prepupal stage P1. In third instar larvae some of these neurons have bilateral arborizations crossing the midline by two commissures (Winther et al., 2003).""}']"
FBbt:00110042	pupal antennal lobe Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Pupal neuron that expresses Tachykinin (FBgn0037976), whose cell body is located in the cortex of the antennal lobe (Winther et al., 2003).""}']"
FBbt:00110043	adult protocerebral LPP2 Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Adult neuron that expresses Tachykinin (FBgn0037976), whose cell body is located in the lateral posterior protocerebrum and that innervates the superior median protocerebrum and the fan-shaped body. One cluster of around 10 cell bodies is found per hemisphere (Winther et al., 2003).""}']"
FBbt:00110044	adult protocerebral LPP1 Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Adult neuron that expresses Tachykinin (FBgn0037976) and whose cell body is located in the posterior protocerebrum. One cluster of around 12 cell bodies is found per hemisphere (Winther et al., 2003).""}']"
FBbt:00110045	adult protocerebral MPP Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Adult neuron that expresses Tachykinin (FBgn0037976) and whose cell body is located in the median posterior protocerebrum. One cluster of around 3 cell bodies is found per hemisphere (Winther et al., 2003).""}']"
FBbt:00110046	adult deutocerebrum DC Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Adult neuron that expresses Tachykinin (FBgn0037976) whose cell body is located in the cortex of the anterior deutocerebrum close to the antennal lobes. There are about 8 pairs of cell bodies per hemisphere (Winther et al., 2003).""}']"
FBbt:00110047	adult optic lobe OL Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Adult neuron that expresses Tachykinin (FBgn0037976) and whose cell body is located at the base of the optic lobe. There are about 10 pairs of cell bodies per hemisphere (Winther et al., 2003).""}']"
FBbt:00110048	larval Tachykinin neuron of the ventral cord	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Larval neuron that expresses Tachykinin (FBgn0037976) whose cell body is located in the abdominal neuromere. The number of neurons increases throughout larval development: 1 pair at first instar, two to three at second instar, 4 to 8 pairs at early third instar, 7 to 10 late third instar and 7 to 8 at prepupal stage P1 (Winther et al., 2003).""}']"
FBbt:00110049	adult anterior large descending DN Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0130087"",""FlyBase:FBrf0162212""]},""value"":""Adult neuron that expresses Tachykinin (FBgn0037976) whose cell body is located in the anterior subesophageal zone and innervates the thoracico-abdominal ganglia. There is one neuron per hemisphere (Winther et al., 2003; Siviter et al., 2000).""}']"
FBbt:00110050	adult tritocerebral TC1 Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Adult neuron that expresses Tachykinin (FBgn0037976), whose cell body is located in the tritocerebrum and which innervates, among other regions, the fan-shaped body. One cluster of around 16 cell bodies is found per hemisphere (Winther et al., 2003).""}']"
FBbt:00110051	adult Tachykinin neuron of the thoracic-abdominal ganglion	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Adult neuron that expresses Tachykinin (FBgn0037976) whose cell body is located in the thoracic-abdominal ganglion. There are 10 to 12 pairs in the prothoracic, 5 to 6 in the mesothoracic, 8 to 12 in the metathoracic and 1 to 2 in the abdominal neuromeres (Winther et al., 2003).""}']"
FBbt:00110053	larval abdominal ganglion Leucokinin neuron	FBgn0028418	Lk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0160715"",""FlyBase:FBrf0155902"",""FlyBase:FBrf0209907""]},""value"":""Larval neuron that expresses Leucokinin (FBgn0028418) whose cell body is located ventrolaterally in each neuromere of the abdominal ganglion. Each neuron produces a pair of axons, one of which projects dorsally and emerges from the ventral ganglia through an anterior segmental nerve of each hemineuromere. The other branch divides centrally into two branches: one send its neurites to the anterior ABLK and the other ventrally to the posterior ABLK. From each segmental nerve one axon emerges that synapses to the adjacent segment border muscle, close to the spiracle (Haro et al., 2010; Landgraf et al., 2003). These synapses lack the typical morphology of motor-neuron synapses (Landgraf et al., 2003) and are not glutamatergic (Haro et al., 2010). There is one pair of neurons in each of seven abdominal neuromeres (de Haro et al., 2010).""}']"
FBbt:00110054	adult abdominal ganglion Leucokinin neuron	FBgn0028418	Lk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0155902"",""FlyBase:FBrf0209907""]},""value"":""Adult neuron that expresses Leucokinin (FBgn0028418) whose cell body is located dorsally in the abdominal ganglion, with their cell bodies and neurites resembling a ladder-like appearance. From each neuron emerge two axons: one fasciculates with the abdominal nerves and the other branches toward the anterior and posterior ABLK.""}']"
FBbt:00110055	larval subesophageal Leucokinin neuron	FBgn0028418	Lk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0155902"",""FlyBase:FBrf0209907""]},""value"":""Larval neuron that expresses Leucokinin (FBgn0028418) whose cell body is located in the subesophageal ganglion. The axon collaterals in the brain form a complex pattern of thin neurites that project in the subesophageal ganglion and tritocerebrum. The axons extend along the ventral nerve cord innervating the contralateral side and to form a ladder-like structure. The axons connect to the end of the abdominal ganglia in a terminal plexus. The axons that extend along the ventral nerve cord connect to the leucokinin ABLK neurons. There are two to three pairs of neurons (de Haro et al., 2010).""}']"
FBbt:00110056	adult subesophageal Leucokinin neuron	FBgn0028418	Lk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0155902"",""FlyBase:FBrf0209907""]},""value"":""Adult neuron that expresses Leucokinin (FBgn0028418) whose cell body is located in the ventromedial subesophageal zone. The axon collaterals in the brain innervate the gnathal ganglion ipsi- and contralaterally, the tritocerebrum and fasciculate with the maxillary and labral nerve. Four axons extend along the cervical connective to the ventral nerve cord. The axons that extend along the ventral nerve cord connect to the leucokinin ABLK neurons. There are two to three pairs of neurons (de Haro et al., 2010).""}']"
FBbt:00110057	larval lateral horn Leucokinin neuron	FBgn0028418	Lk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0155902"",""FlyBase:FBrf0209907""]},""value"":""Larval neuron that expresses Leucokinin (FBgn0028418) whose cell body is located in the anterodorsal brain and projects to a ventromedial location. The main neurite bifurcates into two collaterals during late larval stages, with the main one being in close proximity to the medial antennal lobe tract. The collaterals arborize close to the mushroom body pedunculus and calyx. There is one neuron per hemisphere (de Haro et al., 2010).""}']"
FBbt:00110058	adult lateral horn Leucokinin neuron	FBgn0028418	Lk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0155902"",""FlyBase:FBrf0209907""]},""value"":""Adult neuron that expresses Leucokinin (FBgn0028418) and whose large cell body is located in the lateral horn. Its thin processes run ventrally before bifurcating into two main collateral branches which innervate the superior lateral and median protocerebrum, the region around the mushroom body pedunculus and the mushroom body calyx. There is one neuron per hemisphere (de Haro et al., 2010).""}']"
FBbt:00110060	larval Tachykinin neuron of the central nervous system	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""A larval neuron that expresses Tachykinin (FBgn0037976) and that is located in the central nervous system (Winther et al., 2003).""}']"
FBbt:00110061	adult Tachykinin neuron of the central nervous system	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""An adult neuron that expresses Tachykinin (FBgn0037976) and that is located in the central nervous system (Winther et al., 2003).""}']"
FBbt:00110062	pupal Tachykinin neuron of the central nervous system	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Pupal neuron that expresses Tachykinin (FBgn0037976) and that is located in the central nervous system (Winther et al., 2003).""}']"
FBbt:00110063	larval Leucokinin neuron of the central nervous system	FBgn0028418	Lk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0155902"",""FlyBase:FBrf0209907""]},""value"":""A larval neuron that expresses Leucokinin (FBgn0028418) and that is located in the central nervous system (de Haro et al., 2010).""}']"
FBbt:00110064	adult Leucokinin neuron of the central nervous system	FBgn0028418	Lk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0155902"",""FlyBase:FBrf0209907""]},""value"":""An adult neuron that expresses Leucokinin (FBgn0028418) and that is located in the central nervous system (de Haro et al., 2010).""}']"
FBbt:00110107	adult insulin secreting cell of pars intercerebralis	FBgn0036046	Ilp2	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0224974"",""FlyBase:FBrf0134726"",""FlyBase:FBrf0212696"",""FlyBase:FBrf0136823"",""FlyBase:FBrf0184236""]},""value"":""Insulin-producing neurosecretory cell of the adult pars intercerebralis that innervates the corpus cardiacum and corpus allatum, and branches before exiting the brain. It extends thin branches laterally in the dorsal protocerebrum, shorter branches along the cell neurites in the dorsal part of the median bundle and has extensive arborizations in the tritocerebrum (Enell et al., 2010). A single axon extends ventrally, branching just before exiting the brain, emerging as two branches that follow the aorta and innervate the corpus cardiacum in the ring gland and the hypocerebral ganglion, near the cardiac valve of the midgut. One of the branches follows the stalk of the crop, whilst the other bifurcates, with each of these branches extending along each side of the midgut (Cao and Brown, 2001). There are seven of these cells from each hemisphere with their cell bodies clustering in the pars intercerebralis at late pupal stages (Cao and Brown, 2001, Broughton et al., 2005, Cao et al., 2014). These cells co-express Ilp2, Ilp3 and Ilp5 mRNA (Broughton et al., 2005).""}']"
FBbt:00110116	Va neuron	FBgn0039722	Capa	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0201188""]},""value"":""Larval neurosecretory abdominal neuron whose cell body is located near the ventrolateral tract of the midline. It projects its axon dorsomedially through the neuropil passing below the central intermediate and dorsal median tracts. The axon reaches the midline near the transverse projection 3 where it joins with the axon of the contralateral Va neuron. The two axons project dorsally together a short distance before diverging and forming a loop inside the neuropil and dorsal cortex. The loop closes just before the neurites leave the ventral ganglion and innervate the abdominal neurohemal organ. There are 3 bilateral pairs of Va neurons, one bilateral pair in each of the first 3 abdominal neuromeres, and they all express Capability (Santos et al., 2007).""}']"
FBbt:00110310	adult protocerebral SMP Tachykinin neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162212""]},""value"":""Adult neuron that expresses Tachykinin (FBgn0037976) whose cell body is located in the superior medial posterior protocerebrum. It is part of a cluster of around 24 cells (Winther et al., 2003).""}']"
FBbt:00110350	larval Hugin neuron of the pharynx	FBgn0028374	Hug	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0188215"",""FlyBase:FBrf0200884"",""FlyBase:FBrf0208252"",""FlyBase:FBrf0234450""]},""value"":""Larval Hugin neuron that projects to the anterior pharynx. The neurites leave the subesophageal ganglion, make a U-turn and terminate at the anterior region of the dorsal pharyngeal muscles. This neuron is part of the dopaminergic SM1 cluster of the larval brain. There are two of these cells per hemisphere, the vast majority of their synaptic inputs are from interneurons, and they do not have synaptic outputs within the central nervous system (Schlegel et al., 2016).""}']"
FBbt:00110664	adult post-embryonic ventral posterior Ilp7 (female) neuron	FBgn0004652	fru	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222499""]},""value"":""Female-specific adult Ilp7 neuron. There are 3 to 4 of these neurons, in a ventral cluster of the abdominal neuromere with the dMP2 Ilp7 neurons. It is a glutamatergic motor neuron that fasciculates with the abdominal nerve trunk and innervates the oviduct muscle. These cells are generated by post-embryonic neurogenesis in the late third instar larva.""}']"
FBbt:00110664	adult post-embryonic ventral posterior Ilp7 (female) neuron	FBgn0044046	Ilp7	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222499""]},""value"":""Female-specific adult Ilp7 neuron. There are 3 to 4 of these neurons, in a ventral cluster of the abdominal neuromere with the dMP2 Ilp7 neurons. It is a glutamatergic motor neuron that fasciculates with the abdominal nerve trunk and innervates the oviduct muscle. These cells are generated by post-embryonic neurogenesis in the late third instar larva.""}']"
FBbt:00110921	larval Hugin neuron	FBgn0028374	Hug	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0188215"",""FlyBase:FBrf0200884"",""FlyBase:FBrf0234450""]},""value"":""Larval neuron that expresses Hugin. There are approximately 20 of these neurons per larva, with their cell bodies located in the subesophageal ganglion (Melcher and Pankratz, 2005). They can be divided into distinct subsets based on whether they project to the protocerebrum, ventral nerve cord, ring gland or the pharynx (Bader et al., 2007). All larval Hugin neurons receive synaptic input within the subesophageal zone (Schlegel et al., 2016).""}']"
FBbt:00110922	larval Hugin neuron of the protocerebrum	FBgn0028374	Hug	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0188215"",""FlyBase:FBrf0200884"",""FlyBase:FBrf0234450""]},""value"":""Cholinergic larval neuron that expresses Hugin (FBgn0028374) and that arborizes in the protocerebrum (Bader et al., 2007; Schlegel et al., 2016). This neuron arborizes in the ipsilateral or both hemispheres of the protocerebrum and the ventrolateral region of the esophagus foramen. As well as receiving inputs in the subesophageal ganglion, they also have outputs in the subesophageal ganglion. There are four of these neurons per hemisphere and they form reciprocal ipsilateral connections amongst themselves and also have outputs to insulin secreting cells of the pars intercerebralis (Schlegel et al., 2016). Much of their synaptic input is from sensory neurons (Schlegel et al., 2016).""}']"
FBbt:00110923	larval Hugin neuron of the ventral nerve cord	FBgn0028374	Hug	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0188215"",""FlyBase:FBrf0200884"",""FlyBase:FBrf0234450""]},""value"":""Larval neuron that expresses Hugin (FBgn0028374) and that projects to the ventral nerve cord (Bader et al., 2007). This neuron has a long projection travelling down contralaterally along the lateral neuropil border of the ventral nerve cord. Three or four shorter fibers project on either side of the midline. Two fibers project anteriorly and pass along either side of the esophagus foramen, terminating at the medial end of the protocerebrum. There are two of these neurons per hemisphere and they form reciprocal ipsilateral connections amongst themselves (Schlegel et al., 2016). Much of their synaptic input is from sensory neurons (Schlegel et al., 2016).""}']"
FBbt:00110924	adult Hugin neuron	FBgn0028374	Hug	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0188215"",""FlyBase:FBrf0236052""]},""value"":""Adult neuron that expresses Hugin. These neurons have their cell bodies in the subesophageal zone and collectively project to the ring gland, protocerebrum and ventral nerve cord (Melcher and Pankratz, 2005).""}']"
FBbt:00110925	Hugin neuron	FBgn0028374	Hug	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0188215"",""FlyBase:FBrf0200884""]},""value"":""Neuron that expresses the prepropeptide gene Hugin (Melcher and Pankratz, 2005). These neurons have their cell bodies in the subesophageal zone (Melcher and Pankratz, 2005).""}']"
FBbt:00111170	adult fruitless pMP2 neuron	FBgn0004652	fru	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0211884"",""FlyBase:FBrf0241130""]},""value"":""Male-specific fruitless neuron with its soma in the posterior brain (Yu et al., 2010). It receives input in the brain and descends to the mesothoracic neuromere, where it innervates the wing neuropil (Yu et al., 2010). It expresses allatostatin C (Diaz et al., 2019). There is around one of these cells per hemisphere (Yu et al., 2010).""}']"
FBbt:00111170	adult fruitless pMP2 neuron	FBgn0032336	AstC	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0211884"",""FlyBase:FBrf0241130""]},""value"":""Male-specific fruitless neuron with its soma in the posterior brain (Yu et al., 2010). It receives input in the brain and descends to the mesothoracic neuromere, where it innervates the wing neuropil (Yu et al., 2010). It expresses allatostatin C (Diaz et al., 2019). There is around one of these cells per hemisphere (Yu et al., 2010).""}']"
FBbt:00111305	adult dorsal posterior Ilp7 (male) neuron	FBgn0004652	fru	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222499""]},""value"":""Male version of the adult dorsal posterior Ilp7 neuron, which expresses the male isoform of fruitless. This is a serotonergic neuron that innervates the seminal vesicle. There are 4 of these neurons per organism, which are a subset of the serotonergic abdominal giant neurons. These cells are generated by post-embryonic neurogenesis in the late third instar larva. Unlike the female version, this cell is not a motor neuron and expression of postsynaptic glutamate receptors is much lower.""}']"
FBbt:00111305	adult dorsal posterior Ilp7 (male) neuron	FBgn0044046	Ilp7	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222499""]},""value"":""Male version of the adult dorsal posterior Ilp7 neuron, which expresses the male isoform of fruitless. This is a serotonergic neuron that innervates the seminal vesicle. There are 4 of these neurons per organism, which are a subset of the serotonergic abdominal giant neurons. These cells are generated by post-embryonic neurogenesis in the late third instar larva. Unlike the female version, this cell is not a motor neuron and expression of postsynaptic glutamate receptors is much lower.""}']"
FBbt:00111316	adult CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204350"",""FlyBase:FBrf0191050"",""FlyBase:FBrf0206568""]},""value"":""Adult neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007).""}']"
FBbt:00111317	adult CCAP protocerebrum neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238423"",""FlyBase:FBrf0191050""]},""value"":""Adult neuron that expresses Crustacean cardioactive peptide (CCAP) (FBgn0039007), whose soma is located in the posterior superior medial protocerebrum cell body rind, mediolateral to the mushroom body calyx (Selcho et al., 2018). There are two of these neurons per hemisphere, with seemingly identical innervation patterns, and they are the only CCAP cells of the central brain to survive throughout adulthood (Selcho et al., 2018). It predominantly arborizes in the ipsilateral superior medial protocerebrum, but there is also some contralateral arborization (Selcho et al., 2018). It follows the median bundle to innervate the flange on both sides (Selcho et al., 2018).""}']"
FBbt:00111318	adult CCAP lateral subesophageal neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238423"",""FlyBase:FBrf0191050""]},""value"":""Adult neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007), whose soma is located in the subesophageal zone (Luan et al., 2006). There are 4 neurons in each hemisphere: one more anterior, 2 in a medial position and one more posterior (Luan et al., 2006). These neurons descend into the ventral nerve cord (Luan et al., 2006). They all undergo programmed cell death shortly after eclosion (Selcho et al., 2018).""}']"
FBbt:00111319	adult CCAP/burs subesophageal neuron	FBgn0038901	Burs	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204350"",""FlyBase:FBrf0191050"",""FlyBase:FBrf0206568""]},""value"":""Adult neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and Bursicon (FBgn0038901) and Partner of Bursicon (FBgn0264810), whose soma is located in the subesophageal zone. There are 2 of these neurons in each hemisphere, one in a more medial position and one more posterior. The main neurite of the posterior neuron extends towards the midline and arborizes. It then crosses the midline and descends into the ventral nerve cord, arborizing mainly in the contralateral thoracic and abdominal neuromeres. In the latter, the arborizations are at similar locations to the ones of the bursicon abdominal neurons. It exits the central nervous system via one of the abdominal nerves.""}']"
FBbt:00111319	adult CCAP/burs subesophageal neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204350"",""FlyBase:FBrf0191050"",""FlyBase:FBrf0206568""]},""value"":""Adult neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and Bursicon (FBgn0038901) and Partner of Bursicon (FBgn0264810), whose soma is located in the subesophageal zone. There are 2 of these neurons in each hemisphere, one in a more medial position and one more posterior. The main neurite of the posterior neuron extends towards the midline and arborizes. It then crosses the midline and descends into the ventral nerve cord, arborizing mainly in the contralateral thoracic and abdominal neuromeres. In the latter, the arborizations are at similar locations to the ones of the bursicon abdominal neurons. It exits the central nervous system via one of the abdominal nerves.""}']"
FBbt:00111320	adult CCAP thoracic neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0191050""]},""value"":""Adult neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007), whose soma is located in the cell body rind of the thoracic ganglion. There is 1 neuron in each thoracic hemineuromere.""}']"
FBbt:00111321	adult CCAP abdominal neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204350"",""FlyBase:FBrf0191050"",""FlyBase:FBrf0245821"",""FlyBase:FBrf0107683""]},""value"":""Adult neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007), whose soma is located in the cell body rind of the abdominal neuromere. There are around 28 of these cells per organism around the time of eclosion, nearly half of which express Bursicon (Zhao et al., 2008; Melnattur et al., 2020). The majority of these die by apoptosis within 24 hours of eclosion, leaving only 4-6 cells in the most posterior part of the neuromere (Draizen et al., 1999).""}']"
FBbt:00111322	adult heart CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0162213""]},""value"":""Adult CCAP (Crustacean cardioactive peptide) neuron that innervates the heart (Dulcis and Levine, 2003). There are seven of these cells on each side and they are peripheral bipolar neurons (Dulcis and Levine, 2003).""}']"
FBbt:00111324	adult CCAP/burs abdominal neuron	FBgn0038901	Burs	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204350"",""FlyBase:FBrf0245821"",""FlyBase:FBrf0107683""]},""value"":""Adult neuron that expresses CCAP (Crustacean cardioactive peptide), as well as transiently expressing Bursicon and Partner of Bursicon, whose soma is located in the cell body rind of the abdominal ganglion (Zhao et al., 2008; Melnattur et al., 2020). There are 12-14 of these neurons per abdominal ganglion (Zhao et al., 2008; Melnattur et al., 2020). The main neurite extends towards the midline and arborizes. It then crosses the midline and exits the central nervous system posteriorly via one of the abdominal nerves.""}']"
FBbt:00111324	adult CCAP/burs abdominal neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204350"",""FlyBase:FBrf0245821"",""FlyBase:FBrf0107683""]},""value"":""Adult neuron that expresses CCAP (Crustacean cardioactive peptide), as well as transiently expressing Bursicon and Partner of Bursicon, whose soma is located in the cell body rind of the abdominal ganglion (Zhao et al., 2008; Melnattur et al., 2020). There are 12-14 of these neurons per abdominal ganglion (Zhao et al., 2008; Melnattur et al., 2020). The main neurite extends towards the midline and arborizes. It then crosses the midline and exits the central nervous system posteriorly via one of the abdominal nerves.""}']"
FBbt:00111325	larval CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007).""}']"
FBbt:00111326	larval subesophageal CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0204350"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and whose soma is located in the subesophageal ganglion. There are three neurons in each hemisphere, one in each neuromere, aligned from anterior to posterior.""}']"
FBbt:00111327	larval thoracic CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204350"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) and whose soma is located in a thoracic neuromere. There is one of these located ventrolaterally in each pro- and mesothoracic hemineuromere, and two in each metathoracic hemineuromere (Santos et al., 2007). It sends a neurite beneath the transversal projection TP4 ventromedially, where its neurites meet those of its contralateral equivalent in proximity to the VM fascicle (Santos et al., 2007). It forms extensive arborizations along the midline between the DM and VM fascicles (Santos et al., 2007).""}']"
