species,region,cell_type,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence,root_id,supervoxel_id,position
NA,NA,AN04B003,NA,NA,NA,NA,NA,720575941484965186,76071705504398414,"118455, 92500, 2805"
NA,NA,AN17A013,NA,NA,NA,NA,NA,720575941480940707,76142074248319778,"118993, 92500, 2713"
NA,NA,AN01B002,NA,NA,NA,NA,NA,720575941578509401,76001336692348230,"115436, 92500, 2549"
NA,NA,AN12B005,NA,NA,NA,NA,NA,720575941703138522,76001336759752465,"114841, 92500, 2644"
NA,NA,AN08B009,NA,NA,NA,NA,NA,720575941596702597,76212442992572557,"121253, 92500, 2736"
NA,NA,AN09A007,NA,NA,NA,NA,NA,720575941486711181,76212442924888879,"122317, 92500, 2551"
NA,NA,AN06B007,NA,NA,NA,NA,NA,720575941440355157,76212443059260189,"121449, 92500, 2838"
NA,NA,AN17A026,NA,NA,NA,NA,NA,720575941440441173,76142074248365529,"120549, 92500, 2739"
NA,NA,AN17A018,NA,NA,NA,NA,NA,720575941556437732,76142074248164006,"118910, 92500, 2661"
NA,NA,AN17A009,NA,NA,NA,NA,NA,720575941691258776,76142074247966044,"119137, 92500, 2589"
NA,NA,AN19B015,NA,NA,NA,NA,NA,720575941410113451,75930968082920044,"114635, 92500, 2974"
NA,NA,AN08B012,NA,NA,NA,NA,NA,720575941574850205,76212442992370402,"122283, 92500, 2666"
NA,NA,AN17A015,NA,NA,NA,NA,NA,720575941531454923,76212442992385585,"121421, 92500, 2671"
NA,NA,AN08B005,NA,NA,NA,NA,NA,720575941580654201,76212442992631608,"121679, 92500, 2757"
NA,NA,AN17A008,NA,NA,NA,NA,NA,720575941546593468,76142074248350884,"119363, 92500, 2731"
NA,NA,DNp38,NA,NA,NA,NA,NA,720575941539229333,76142074315065486,"120232, 92500, 2827"
NA,NA,DNb04,NA,NA,NA,NA,NA,720575941559176942,76212443059713912,"121517, 92500, 3001"
NA,NA,AN19B009,NA,NA,NA,NA,NA,720575941496667520,75930968015514494,"114292, 92500, 2750"
NA,NA,AN19B024,NA,NA,NA,NA,NA,720575941482323651,76353180547672213,"125583, 92500, 2852"
NA,NA,AN17A024,NA,NA,NA,NA,NA,720575941607672685,76212442992355683,"121283, 92500, 2662"
NA,NA,AN06B023,NA,NA,NA,NA,NA,720575941485405250,76001336826943372,"115145, 92500, 2919"
NA,NA,AN01A006,NA,NA,NA,NA,NA,720575941499772066,76001336759524206,"115491, 92500, 2564"
NA,NA,AN08B005,NA,NA,NA,NA,NA,720575941555503187,76071705504015777,"117031, 92500, 2666"
NA,NA,AN19B015,NA,NA,NA,NA,NA,720575941541431644,76282811803975476,"124255, 92500, 3027"
NA,NA,DNb04,NA,NA,NA,NA,NA,720575941438465298,76001336827205271,"115943, 92500, 3008"
NA,NA,AN01A014,NA,NA,NA,NA,NA,720575941495128446,76001336827286846,"116505, 92500, 3043"
NA,NA,AN10B015,NA,NA,NA,NA,NA,720575941574768392,76142074248373828,"120803, 92500, 2735"
NA,NA,AN07B005,NA,NA,NA,NA,NA,720575941613459164,76212442992683910,"121980, 92500, 2778"
NA,NA,AN23B003,NA,NA,NA,NA,NA,720575941545123589,76212442992738952,"122334, 92500, 2804"
NA,NA,AN08B013,NA,NA,NA,NA,NA,720575941556446436,76212442992674861,"121274, 92500, 2772"
NA,NA,AN17A015,NA,NA,NA,NA,NA,720575941483848122,76142074248316858,"119069, 92500, 2712"
NA,NA,AN12B008,NA,NA,NA,NA,NA,720575941493311920,76001336692371963,"115738, 92500, 2556"
NA,NA,AN19B025,NA,NA,NA,NA,NA,720575941535925018,76353180547827332,"126712, 92500, 2908"
NA,NA,AN08B014,NA,NA,NA,NA,NA,720575941448063764,76071705504197467,"118348, 92500, 2734"
NA,NA,AN17A015,NA,NA,NA,NA,NA,720575941561380653,76212442992292858,"121048, 92500, 2642"
NA,NA,AN19B010,NA,NA,NA,NA,NA,720575941535068650,76214298686508475,"122121, 148934, 3612"
NA,NA,AN12B011,NA,NA,NA,NA,NA,720575941535938314,76071705436504530,"117846, 92500, 2515"
NA,NA,AN08B010,NA,NA,NA,NA,NA,720575941439395903,76212442992417305,"122105, 92500, 2682"
NA,NA,AN06B007,NA,NA,NA,NA,NA,720575941434485902,76001336827157899,"114725, 92500, 2991"
NA,NA,AN08B018,NA,NA,NA,NA,NA,720575941514658906,76212442992645946,"120916, 92500, 2763"
NA,NA,AN06B025,NA,NA,NA,NA,NA,720575941625952923,76212443059263087,"122688, 92500, 2833"
NA,NA,AN17A014,NA,NA,NA,NA,NA,720575941447914772,76142074248123503,"119328, 92500, 2649"
NA,NA,AN06B023,NA,NA,NA,NA,NA,720575941459870278,76282811803893191,"124471, 92500, 3001"
NA,NA,AN17A003,NA,NA,NA,NA,NA,720575941441901147,76212442924860175,"121370, 92500, 2531"
NA,NA,AN17A014,NA,NA,NA,NA,NA,720575941529004164,76142074248150328,"119787, 92500, 2657"
NA,NA,AN09A007,NA,NA,NA,NA,NA,720575941723182138,76212442924902028,"122677, 92500, 2555"
NA,NA,AN05B023,NA,NA,NA,NA,NA,720575941548476276,76142074180728448,"120639, 92500, 2552"
NA,NA,AN07B018,NA,NA,NA,NA,NA,720575941459936070,76212443059172167,"121557, 92500, 2818"
NA,NA,AN08B010,NA,NA,NA,NA,NA,720575941631629292,76071705504114201,"118216, 92500, 2696"
NA,NA,AN08B018,NA,NA,NA,NA,NA,720575941502158059,76777592170766504,"137510, 159267, 3557"
NA,NA,AN09A007,NA,NA,NA,NA,NA,720575941598303132,76071705436518355,"118165, 92500, 2530"
NA,NA,AN17A014,NA,NA,NA,NA,NA,720575941596729477,76142074248136897,"120707, 92500, 2649"
NA,NA,AN17A018,NA,NA,NA,NA,NA,720575941585932422,76212442992189908,"121026, 92500, 2606"
NA,NA,AN01A006,NA,NA,NA,NA,NA,720575941393748630,76353180480386409,"125863, 92500, 2689"
NA,NA,AN17A003,NA,NA,NA,NA,NA,720575941576409270,76071705503742261,"118686, 92500, 2573"
NA,NA,AN08B013,NA,NA,NA,NA,NA,720575941566767207,76071705504177858,"118183, 92500, 2722"
NA,NA,AN06B040,NA,NA,NA,NA,NA,720575941574657032,76282811803419293,"124794, 92500, 2832"
NA,NA,AN17A024,NA,NA,NA,NA,NA,720575941600537385,76212442992335467,"121035, 92500, 2655"
NA,NA,AN05B023,NA,NA,NA,NA,NA,720575941476515636,76142074247911441,"119632, 92500, 2564"
NA,NA,AN10B015,NA,NA,NA,NA,NA,720575941586627294,76142074248452438,"119389, 92500, 2766"
NA,NA,AN01A014,NA,NA,NA,NA,NA,720575941563670023,76282811803998996,"123696, 92500, 3038"
NA,NA,AN17A018,NA,NA,NA,NA,NA,720575941514201932,76212442992361358,"120947, 92500, 2667"
NA,NA,AN17A015,NA,NA,NA,NA,NA,720575941491355086,76142074248120549,"119133, 92500, 2646"
NA,NA,AN12B005,NA,NA,NA,NA,NA,720575941616501205,76282811736567822,"124117, 92500, 2733"
NA,NA,AN08B023,NA,NA,NA,NA,NA,720575941449787829,76212443059243533,"120844, 92500, 2833"
NA,NA,AN01B002,NA,NA,NA,NA,NA,720575941542469724,76353180480381061,"125609, 92500, 2686"
NA,NA,AN06B031,NA,NA,NA,NA,NA,720575941401765923,76001336759853495,"115833, 92500, 2677"
NA,NA,AN07B046,NA,NA,NA,NA,NA,720575941463704077,76637473492564175,"133144, 176699, 4613"
NA,NA,AN19B025,NA,NA,NA,NA,NA,720575941461958340,75930968015489713,"114366, 92500, 2738"
NA,NA,AN05B021,NA,NA,NA,NA,NA,720575941611313738,76142074248281715,"120460, 92500, 2706"
NA,NA,AN08B022,NA,NA,NA,NA,NA,720575941447759124,76071705504485002,"117390, 92500, 2809"
NA,NA,AN06B040,NA,NA,NA,NA,NA,720575941687408623,75930968082646767,"114139, 92500, 2875"
NA,NA,AN05B027,NA,NA,NA,NA,NA,720575941671431335,76212442924872148,"121242, 92500, 2541"
NA,NA,AN06B025,NA,NA,NA,NA,NA,720575941652643313,76001336826747963,"116016, 92500, 2848"
NA,NA,dMS9,NA,NA,NA,NA,NA,720575941569599602,75930968015403839,"114303, 92500, 2696"
NA,NA,AN08B018,NA,NA,NA,NA,NA,720575941633064389,76636579669859355,"134373, 150976, 2896"
NA,NA,AN19B009,NA,NA,NA,NA,NA,720575941468215517,76353180480657997,"126601, 92500, 2808"
NA,NA,AN05B025,NA,NA,NA,NA,NA,720575941488143824,76142074247892059,"120466, 92500, 2563"
NA,NA,AN08B018,NA,NA,NA,NA,NA,720575941584448134,76282811736288051,"123361, 92500, 2637"
NA,NA,AN17A024,NA,NA,NA,NA,NA,720575941444895914,76212442992323914,"121317, 92500, 2652"
NA,NA,AN09A007,NA,NA,NA,NA,NA,720575941560398963,76071705436538356,"118242, 92500, 2540"
NA,NA,AN03A002,NA,NA,NA,NA,NA,720575941562287202,76282811804001737,"124799, 92500, 3041"
NA,NA,dMS9,NA,NA,NA,NA,NA,720575941631945452,76353180547611072,"125901, 92500, 2831"
NA,NA,DNg14,NA,NA,NA,NA,NA,720575941557316004,76353180480605502,"126617, 92500, 2787"
NA,NA,AN12B011,NA,NA,NA,NA,NA,720575941407564718,76282811736135079,"122923, 92500, 2561"
NA,NA,AN17A024,NA,NA,NA,NA,NA,720575941477577025,76566623242909361,"131870, 162799, 3023"
NA,NA,AN17A012,NA,NA,NA,NA,NA,720575941463670285,76142074248311096,"119552, 92500, 2711"
NA,NA,DNg37,NA,NA,NA,NA,NA,720575941561743872,76282811736596943,"124611, 92500, 2742"
NA,NA,AN17A014,NA,NA,NA,NA,NA,720575941473861728,76142074248265959,"120553, 92500, 2698"
NA,NA,AN06B034,NA,NA,NA,NA,NA,720575941571547912,76001336759956207,"116678, 92500, 2715"
NA,NA,AN12B008,NA,NA,NA,NA,NA,720575941486557446,76001336759552745,"115994, 92500, 2572"
NA,NA,AN17A018,NA,NA,NA,NA,NA,720575941416654620,76142074248061540,"119396, 92500, 2620"
NA,NA,AN05B017,NA,NA,NA,NA,NA,720575941504723906,76142074180703511,"119150, 92500, 2540"
NA,NA,AN08B018,NA,NA,NA,NA,NA,720575941518087896,76001336692335849,"116497, 92500, 2536"
NA,NA,AN08B022,NA,NA,NA,NA,NA,720575941438619410,76004016953603604,"116467, 172756, 3143"
NA,NA,AN19B036,NA,NA,NA,NA,NA,720575941593749541,75930968015527042,"113294, 92500, 2755"
NA,NA,AN04B003,NA,NA,NA,NA,NA,720575941411290539,76142074248545990,"120251, 92500, 2802"
NA,NA,DNg40,NA,NA,NA,NA,NA,720575941486413709,76071705504163835,"118366,92500,2720"
NA,NA,AN01B005,NA,NA,NA,NA,NA,720575941480969123,76001336692372218,"115856, 92500, 2557"
NA,NA,AN00A006,NA,NA,NA,NA,NA,720575941471916608,75653960610343643,"104931, 227251, 5763"
NA,NA,AN08B034,NA,NA,NA,NA,NA,720575941439161567,76142074248474860,"120012, 92500, 2775"
NA,NA,DNg37,NA,NA,NA,NA,NA,720575941557943155,76001336759749474,"115242, 92500, 2640"
NA,NA,AN08B026,NA,NA,NA,NA,NA,720575941573083656,76071705504345025,"117838, 92500, 2791"
NA,NA,AN17A024,NA,NA,NA,NA,NA,720575941611341898,76212442992323902,"121226, 92500, 2651"
NA,NA,AN17A015,NA,NA,NA,NA,NA,720575941537492712,76212442992361379,"121418, 92500, 2663"
NA,NA,AN17A024,NA,NA,NA,NA,NA,720575941438459692,76142074248106425,"119120, 92500, 2639"
NA,NA,AN04B003,NA,NA,NA,NA,NA,720575941479267970,76071705570971165,"117769, 92500, 2859"
NA,NA,AN08B018,NA,NA,NA,NA,NA,720575941460102340,76071705503697165,"117304, 92500, 2563"
NA,NA,AN08B014,NA,NA,NA,NA,NA,720575941626118252,76212442992602930,"121257, 92500, 2752"
NA,NA,AN08B026,NA,NA,NA,NA,NA,720575941568408622,76778279499452675,"137311, 178615, 3975"
NA,NA,AN05B024,NA,NA,NA,NA,NA,720575941492685232,76212442924876991,"121318, 92500, 2548"
NA,NA,AN08B018,NA,NA,NA,NA,NA,720575941633863355,76142074248347953,"118830, 92500, 2730"
NA,NA,AN19B036,NA,NA,NA,NA,NA,720575941484965698,76353180480613130,"126879, 92500, 2796"
NA,NA,AN19B036,NA,NA,NA,NA,NA,720575941613540572,76353180480653684,"126725, 92500, 2804"
NA,NA,AN19B024,NA,NA,NA,NA,NA,720575941556338916,75930968082513423,"113840, 92500, 2829"
NA,NA,AN12A003,NA,NA,NA,NA,NA,720575941448093972,76071705504437221,"117531, 92500, 2809"
NA,NA,DNg37,NA,NA,NA,NA,NA,720575941485430992,76001336759713703,"115053, 92500, 2629"
NA,NA,AN08B023,NA,NA,NA,NA,NA,720575941668336883,76707085920219719,"136858, 153964, 3197"
NA,NA,AN05B023,NA,NA,NA,NA,NA,720575941480782755,76142074180696006,"120207, 92500, 2534"
NA,NA,AN06B037,NA,NA,NA,NA,NA,720575941550649599,76282811736728066,"123086, 92500, 2791"
NA,NA,AN08B018,NA,NA,NA,NA,NA,720575941611278825,76071705503942202,"117243, 92500, 2640"
NA,NA,AN19B028,NA,NA,NA,NA,NA,720575941535148778,76353180547810682,"126913, 92500, 2903"
NA,NA,AN08B018,NA,NA,NA,NA,NA,720575941629944870,76212442992482550,"122626, 92500, 2705"
NA,NA,AN18B022,NA,NA,NA,NA,NA,720575941599063232,76142074315259122,"120808, 92500, 2898"
NA,NA,AN01B005,NA,NA,NA,NA,NA,720575941655665108,76282811736394399,"124566, 92500, 2670"
NA,NA,AN07B037,NA,NA,NA,NA,NA,720575941580074485,76071705504239771,"117551, 92500, 2743"
NA,NA,AN19B014,NA,NA,NA,NA,NA,720575941431357359,75930968015354870,"114142, 92500, 2671"
NA,NA,AN19B014,NA,NA,NA,NA,NA,720575941655504084,76353180547666709,"126546, 92500, 2851"
NA,NA,AN03A002,NA,NA,NA,NA,NA,720575941567089908,75930968083036643,"114408, 92500, 3011"
NA,NA,AN12B019,NA,NA,NA,NA,NA,720575941731044139,76282811736429345,"124217, 92500, 2682"
NA,NA,AN08B023,NA,NA,NA,NA,NA,720575941438468626,76071705504524638,"117801, 92500, 2814"
NA,NA,AN06B005,NA,NA,NA,NA,NA,720575941529738955,76146129301460247,"120046, 214251, 4998"
NA,NA,AN06B026,NA,NA,NA,NA,NA,720575941465729878,76212443059279537,"122148, 92500, 2844"
NA,NA,AN12B004,NA,NA,NA,NA,NA,720575941440672085,76001336692349460,"116420, 92500, 2545"
NA,NA,AN17A012,NA,NA,NA,NA,NA,720575941632336876,76142074248350841,"120451, 92500, 2729"
NA,NA,AN08B027,NA,NA,NA,NA,NA,720575941461784260,76142074248474809,"120151, 92500, 2774"
NA,NA,AN18B053,NA,NA,NA,NA,NA,720575941565393927,76071705570952344,"117277, 92500, 2851"
NA,NA,DNg14,NA,NA,NA,NA,NA,720575941523106295,75930968015387981,"113678, 92500, 2689"
NA,NA,AN17A018,NA,NA,NA,NA,NA,720575941542461276,76212442992349878,"121176, 92500, 2658"
NA,NA,AN06B026,NA,NA,NA,NA,NA,720575941533541720,76071705570878248,"116953, 92500, 2824"
NA,NA,AN12B004,NA,NA,NA,NA,NA,720575941603458750,76282811736329302,"123985, 92500, 2648"
NA,NA,AN07B037,NA,NA,NA,NA,NA,720575941651981333,76282811736573684,"123738, 92500, 2740"
NA,NA,AN01B005,NA,NA,NA,NA,NA,720575941493318832,76282811736426237,"123848, 92500, 2682"
NA,NA,AN06B042,NA,NA,NA,NA,NA,720575941604998590,76282811803416538,"123086, 92500, 2833"
NA,NA,AN04B003,NA,NA,NA,NA,NA,720575941591512972,76212442992701776,"121515, 92500, 2786"
NA,NA,AN23B004,NA,NA,NA,NA,NA,720575941513702865,76001336759789880,"115319, 92500, 2656"
NA,NA,DNg37,NA,NA,NA,NA,NA,720575941502004107,76353180547783077,"125232, 92500, 2891"
NA,NA,AN17A024,NA,NA,NA,NA,NA,720575941607576173,76142074248018974,"119639, 92500, 2606"
NA,NA,AN08B025,NA,NA,NA,NA,NA,720575941438462482,76071705504091392,"118074, 92500, 2692"
NA,NA,AN08B028,NA,NA,NA,NA,NA,720575941471240256,76071705503970774,"117351, 92500, 2647"
NA,NA,AN05B101,NA,NA,NA,NA,NA,720575941560268270,76142074247929814,"120067, 92500, 2584"
NA,NA,AN10B015,NA,NA,NA,NA,NA,720575941589246020,76142074248524781,"119995, 92500, 2789"
NA,NA,AN10B008,NA,NA,NA,NA,NA,720575941542918941,76212442992648838,"121935, 92500, 2765"
NA,NA,AN06B042,NA,NA,NA,NA,NA,720575941614309395,76071705504389493,"116945, 92500, 2801"
NA,NA,AN08B009,NA,NA,NA,NA,NA,720575941668526067,76071705504108242,"118324, 92500, 2696"
NA,NA,AN08B028,NA,NA,NA,NA,NA,720575941563338664,76142074248397109,"120799, 92500, 2748"
NA,NA,AN06B031,NA,NA,NA,NA,NA,720575941625121849,76496736004640247,"130362, 177895, 4735"
NA,NA,AN06B014,NA,NA,NA,NA,NA,720575941519389806,76282811803432850,"124089, 92500, 2841"
NA,NA,AN08B010,NA,NA,NA,NA,NA,720575941436850143,76071705504119739,"118471, 92500, 2699"
NA,NA,AN08B024,NA,NA,NA,NA,NA,720575941659040080,76071705503812646,"117599, 92500, 2598"
NA,NA,AN08B024,NA,NA,NA,NA,NA,720575941590202878,76212442992496605,"122105, 92500, 2711"
NA,NA,AN06B023,NA,NA,NA,NA,NA,720575941600940473,76496391937315604,"130326, 167545, 2907"
NA,NA,AN06B023,NA,NA,NA,NA,NA,720575941553314714,75930968082681184,"113820, 92500, 2892"
NA,NA,AN10B018,NA,NA,NA,NA,NA,720575941574213627,76071705504395415,"118761, 92500, 2800"
NA,NA,AN08B025,NA,NA,NA,NA,NA,720575941435340430,76282811736246184,"123443, 92500, 2617"
NA,NA,AN08B018,NA,NA,NA,NA,NA,720575941554692580,76071705504035279,"117485, 92500, 2674"
NA,NA,AN17A026,NA,NA,NA,NA,NA,720575941519638894,76142074248289796,"119425, 92500, 2706"
NA,NA,AN06B037,NA,NA,NA,NA,NA,720575941611254858,76071705504383642,"118141, 92500, 2796"
NA,NA,AN08B010,NA,NA,NA,NA,NA,720575941659328592,76212442992536217,"121036, 92500, 2726"
NA,NA,AN17A015,NA,NA,NA,NA,NA,720575941615409817,76212442992181444,"121376, 92500, 2603"
NA,NA,AN08B028,NA,NA,NA,NA,NA,720575941450861902,76212442992473908,"122012, 92500, 2704"
NA,NA,AN05B026,NA,NA,NA,NA,NA,720575941662397752,76142074247891904,"119144, 92500, 2570"
NA,NA,AN08B034,NA,NA,NA,NA,NA,720575941722633786,76142074248370963,"119089, 92500, 2734"
NA,NA,AN01B005,NA,NA,NA,NA,NA,720575941595295783,76001336759595510,"116122, 92500, 2587"
NA,NA,AN09B021,NA,NA,NA,NA,NA,720575941532854501,76142074248036338,"119327, 92500, 2614"
NA,NA,DNg60,NA,NA,NA,NA,NA,720575941538336381,76212443059385214,"121075, 92500, 2886"
NA,NA,DNg37,NA,NA,NA,NA,NA,720575941526772836,76282811736555938,"124678, 92500, 2728"
NA,NA,AN18B053,NA,NA,NA,NA,NA,720575941494994558,76142074315307575,"120817, 92500, 2914"
NA,NA,AN07B015,NA,NA,NA,NA,NA,720575941515508314,76001336759934835,"116630, 92500, 2707"
NA,NA,AN12B017,NA,NA,NA,NA,NA,720575941644324690,76282811736282930,"124595, 92500, 2633"
NA,NA,AN01B005,NA,NA,NA,NA,NA,720575941663484028,76001336692348239,"115843, 92500, 2550"
NA,NA,AN10B017,NA,NA,NA,NA,NA,720575941495899465,76212443059309832,"121247, 92500, 2858"
NA,NA,AN00A006,NA,NA,NA,NA,NA,720575941486776642,76071705570951878,"118132, 92162, 2852"
NA,NA,AN01A033,NA,NA,NA,NA,NA,720575941474562334,76071705503905106,"118073, 92500, 2629"
NA,NA,AN05B025,NA,NA,NA,NA,NA,720575941530045624,76142074180789096,"119599, 92500, 2555"
NA,NA,AN06A016,NA,NA,NA,NA,NA,720575941477158721,76001336827200139,"114937, 92500, 3005"
NA,NA,AN08B023,NA,NA,NA,NA,NA,720575941453274025,76212442992750568,"121534, 92500, 2803"
NA,NA,AN17A018,NA,NA,NA,NA,NA,720575941515054659,76142074180714207,"119342, 92500, 2545"
NA,NA,AN23B004,NA,NA,NA,NA,NA,720575941574844425,76282811736576694,"123595, 92500, 2735"
NA,NA,AN05B025,NA,NA,NA,NA,NA,720575941511203026,76212442992126836,"120912, 92500, 2587"
NA,NA,AN12B008,NA,NA,NA,NA,NA,720575941669296305,76282811736373343,"124762, 92500, 2665"
NA,NA,AN06B039,NA,NA,NA,NA,NA,720575941626230666,76142074248565861,"119853, 92500, 2806"
NA,NA,AN05B052,NA,NA,NA,NA,NA,720575941511390673,76212442992112160,"121501, 92500, 2580"
NA,NA,AN12B004,NA,NA,NA,NA,NA,720575941586697438,76282811736295666,"123579, 92500, 2635"
NA,NA,AN06B051,NA,NA,NA,NA,NA,720575941516100954,76071705504454969,"116855, 92500, 2814"
NA,NA,AN10B020,NA,NA,NA,NA,NA,720575941468218589,76282811736370393,"123410, 92500, 2669"
NA,NA,AN07B021,NA,NA,NA,NA,NA,720575941542876957,76212443059217445,"121960, 92500, 2823"
NA,NA,AN00A006,NA,NA,NA,NA,NA,720575941630020134,76071705570920082,"117566, 92500, 2837"
NA,NA,AN19B036,NA,NA,NA,NA,NA,720575941473714730,75930968015549303,"113473, 92500, 2765"
NA,NA,AN10B017,NA,NA,NA,NA,NA,720575941476752180,76071705504378018,"117259, 92500, 2794"
NA,NA,AN08B018,NA,NA,NA,NA,NA,720575941351919408,76212442992290124,"122863, 92500, 2640"
NA,NA,DNc02,NA,NA,NA,NA,NA,720575941519794030,76423549291635416,"127002, 92500, 2850"
NA,NA,AN05B029,NA,NA,NA,NA,NA,720575941438841919,76142074180751481,"118972, 92500, 2557"
NA,NA,AN07B024,NA,NA,NA,NA,NA,720575941655534804,76212443059423156,"120945, 92500, 2897"
NA,NA,AN07B021,NA,NA,NA,NA,NA,720575941595308071,76001336759937833,"115726, 92500, 2705"
NA,NA,AN08B027,NA,NA,NA,NA,NA,720575941624461564,76071705504239787,"118617, 92500, 2750"
NA,NA,AN06B039,NA,NA,NA,NA,NA,720575941547341748,76071705504347523,"118658, 92500, 2785"
NA,NA,AN04B004,NA,NA,NA,NA,NA,720575941486839046,76282811736290678,"124678, 92500, 2637"
NA,NA,AN12A003,NA,NA,NA,NA,NA,720575941480714626,75935091989953929,"114613, 216683, 5861"
NA,NA,AN18B019,NA,NA,NA,NA,NA,720575941520133367,76142074314900215,"120125, 92500, 2819"
NA,NA,AN12B017,NA,NA,NA,NA,NA,720575941644253266,76074523270888459,"118312, 177752, 3637"
NA,NA,AN08B034,NA,NA,NA,NA,NA,720575941556707620,76212442992238860,"122656, 92500, 2626"
NA,NA,AN08B026,NA,NA,NA,NA,NA,720575941482956998,76212443059237850,"120973, 92500, 2835"
NA,NA,AN07B024,NA,NA,NA,NA,NA,720575941614894037,76071705504419217,"117302, 92500, 2809"
NA,NA,AN02A005,NA,NA,NA,NA,NA,720575941565517975,76282811803827815,"123515, 92500, 2980"
NA,NA,AN17A062,NA,NA,NA,NA,NA,720575941515222083,76496529510287434,"129461, 170560, 3335"
NA,NA,AN06B005,NA,NA,NA,NA,NA,720575941625164955,76282811736640378,"123339, 92500, 2756"
NA,NA,AN07B018,NA,NA,NA,NA,NA,720575941547338557,76636854615181333,"134264, 158425, 3257"
NA,NA,AN05B015,NA,NA,NA,NA,NA,720575941504533810,76071705503809747,"118201, 92500, 2593"
NA,NA,AN07B025,NA,NA,NA,NA,NA,720575941516147546,76848579390047198,"140834, 177724, 3477"
NA,NA,AN05B049,NA,NA,NA,NA,NA,720575941656270928,76212442992117912,"121742, 92500, 2577"
NA,NA,AN18B019,NA,NA,NA,NA,NA,720575941507368005,76071705504485168,"118170, 92500, 2811"
NA,NA,AN07B032,NA,NA,NA,NA,NA,720575941670819495,76212443059237813,"122482, 92500, 2829"
NA,NA,AN08B024,NA,NA,NA,NA,NA,720575941596069489,76212442992524702,"120943, 92500, 2720"
NA,NA,AN18B022,NA,NA,NA,NA,NA,720575941560433267,76071705571022378,"117484, 92500, 2876"
