bodyid,pre,type,species,region,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence
1784234011,111,CL120,adult_drosophila_melanogaster,central_brain,PSa1,gaba,"Ito et al., 2013",immuno,5
510602264,170,CL125,adult_drosophila_melanogaster,optic_lobe,SLPpl1,gaba-negative,"Ito et al., 2013","lineage, based",2
510602264,170,CL125,adult_drosophila_melanogaster,optic_lobe,SLPpl1,glutamate,"Sun et al., 2022",immuno,5
5813021221,168,CL125,adult_drosophila_melanogaster,optic_lobe,SLPpl1,gaba-negative,"Ito et al., 2013","lineage, based",2
5813021221,168,CL125,adult_drosophila_melanogaster,optic_lobe,SLPpl1,glutamate,"Sun et al., 2022",immuno,5
356878521,326,CL160,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
547258283,294,CL160,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
511025402,374,CL161,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
821729374,304,CL161,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
852422640,336,CL161,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
758955666,258,CL162,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
454481372,206,CL165,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
543135607,220,CL165,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
449296405,241,CL169,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
852763402,261,CL169,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
5813091091,170,CL169,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
822070896,225,CL170,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
852763931,69,CL170,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
821729315,56,CL171,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
883798219,127,CL171,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
946209279,143,CL171,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
5813048229,115,CL171,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
325839288,176,CL172,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
387227028,223,CL172,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
481035392,636,CL175,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
916029180,104,CL175,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
5813040037,372,CL176,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
605852310,344,CL177,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1038407667,293,CL177,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
512411244,309,CL178,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
356913605,566,CL179,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1008093358,492,CL179,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
512411321,497,CL180,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
418969927,166,CL182,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
418970196,138,CL182,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
450004644,54,CL182,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
481034911,116,CL182,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
667258443,153,CL182,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1007981340,253,CL183,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
357249875,159,CL186,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
855159870,169,CL186,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
885513409,368,CL187,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
357249472,151,CL195,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
727899277,115,CL195,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
729306452,116,CL195,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
387939094,107,CL196,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
418969956,122,CL196,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
606193500,137,CL196,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
541723731,312,CL245,adult_drosophila_melanogaster,central_brain,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
645449236,214,CL278,adult_drosophila_melanogaster,central_brain,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
800579638,141,CL279,adult_drosophila_melanogaster,central_brain,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
981333558,167,CL279,adult_drosophila_melanogaster,central_brain,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1069291635,646,CL294,adult_drosophila_melanogaster,central_brain,PSp3,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1135160387,210,CL313,adult_drosophila_melanogaster,central_brain,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1167882816,149,CL313,adult_drosophila_melanogaster,central_brain,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1260655256,178,CL313,adult_drosophila_melanogaster,central_brain,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1351674644,192,CL313,adult_drosophila_melanogaster,central_brain,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
5813067886,179,CL313,adult_drosophila_melanogaster,central_brain,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1073069488,598,CL319,adult_drosophila_melanogaster,central_brain,VLPp2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
976221301,223,CL321,adult_drosophila_melanogaster,central_brain,VLPp2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1134146373,295,CL323,adult_drosophila_melanogaster,central_brain,VLPp2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1750721034,320,CL323,adult_drosophila_melanogaster,central_brain,VLPp2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
852906243,15,CL324,adult_drosophila_melanogaster,neck_connective,PSp2,acetylcholine,"Cheong et al., 2023",EASI-FISH,4
852906243,15,CL324,adult_drosophila_melanogaster,neck_connective,PSp2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
915857055,13,CL324,adult_drosophila_melanogaster,neck_connective,PSp2,acetylcholine,"Cheong et al., 2023",EASI-FISH,4
915857055,13,CL324,adult_drosophila_melanogaster,neck_connective,PSp2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1318986524,4,CL325,adult_drosophila_melanogaster,neck_connective,PSp2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
823062947,65,CL330,adult_drosophila_melanogaster,neck_connective,PSp3,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1040328771,35,CL334,adult_drosophila_melanogaster,neck_connective,DM6_central2,acetylcholine,"Cheong et al., 2023",EASI-FISH,4
853514696,460,CL344,adult_drosophila_melanogaster,central_brain,putative_primary,serotonin,"Chiang et al., 2011",MCFO,3
951645198,471,CL344,adult_drosophila_melanogaster,central_brain,putative_primary,serotonin,"Chiang et al., 2011",MCFO,3
789990540,191,CL352,adult_drosophila_melanogaster,central_brain,DM6_posterior,serotonin,"Chiang et al., 2011",MCFO,3
853437538,267,CL352,adult_drosophila_melanogaster,central_brain,DM6_posterior,serotonin,"Chiang et al., 2011",MCFO,3
511686666,315,CL357,adult_drosophila_melanogaster,central_brain,SMPp&v1_ventral,"acetylcholine-negative, glutamate-negative, gaba-negative, serotonin-negative, dopamine-negative, tyramine-negative, octopamine-negative","Nern et al., 2024",EASI-FISH,4
5813078595,1445,CL357,adult_drosophila_melanogaster,central_brain,SMPp&v1_ventral,"acetylcholine-negative, glutamate-negative, gaba-negative, serotonin-negative, dopamine-negative, tyramine-negative, octopamine-negative","Nern et al., 2024",EASI-FISH,4
1070332560,28,CL358,adult_drosophila_melanogaster,central_brain,SMPp&v1_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
5813070050,318,CL358,adult_drosophila_melanogaster,central_brain,SMPp&v1_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
792019471,882,CL360,adult_drosophila_melanogaster,central_brain,NA,serotonin,"Chiang et al., 2011",MCFO,3
766505428,93,CRE079,adult_drosophila_melanogaster,central_brain,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
328601956,492,CRE105,adult_drosophila_melanogaster,central_brain,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
859735285,470,CRE105,adult_drosophila_melanogaster,central_brain,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
759810119,3692,CSD,adult_drosophila_melanogaster,central_brain,putative_primary,serotonin,"Dacks et al., 2006",immuno,5
851459972,1205,CSD,adult_drosophila_melanogaster,central_brain,putative_primary,serotonin,"Dacks et al., 2006",immuno,5
1311993208,999,CT1,adult_drosophila_melanogaster,optic_lobe,NA,gaba,"Takemura et al., 2017",immuno,5
1575852343,6,CT1,adult_drosophila_melanogaster,optic_lobe,NA,gaba,"Takemura et al., 2017",immuno,5
722817260,701,DA1_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
754534424,646,DA1_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
754538881,623,DA1_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1734350788,621,DA1_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1734350908,725,DA1_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1765040289,702,DA1_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
5813039315,691,DA1_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
733316908,665,DA1_vPN,adult_drosophila_melanogaster,central_brain,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
818983130,409,DA2_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1796817841,396,DA2_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1796818119,511,DA2_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1797505019,345,DA2_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1827516355,391,DA2_lPN,adult_drosophila_melanogaster,central_brain,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
666135689,567,DA3_adPN,adult_drosophila_melanogaster,central_brain,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1702806746,103,DA3_adPN,adult_drosophila_melanogaster,central_brain,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1702815630,92,DA3_adPN,adult_drosophila_melanogaster,central_brain,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1703683361,613,DA3_adPN,adult_drosophila_melanogaster,central_brain,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
544021095,1417,DA4l_adPN,adult_drosophila_melanogaster,central_brain,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
574037266,1546,DA4m_adPN,adult_drosophila_melanogaster,central_brain,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
574037266,1546,DA4m_adPN,adult_drosophila_melanogaster,central_brain,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1640594274,3259,DC1_adPN,adult_drosophila_melanogaster,central_brain,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1380503545,323,DC2_adPN,adult_drosophila_melanogaster,central_brain,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1380503545,323,DC2_adPN,adult_drosophila_melanogaster,central_brain,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1703479954,540,DC2_adPN,adult_drosophila_melanogaster,central_brain,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1703479954,540,DC2_adPN,adult_drosophila_melanogaster,central_brain,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1828206773,1371,DC2_adPN,adult_drosophila_melanogaster,central_brain,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1828206773,1371,DC2_adPN,adult_drosophila_melanogaster,central_brain,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1889335463,128,DC2_adPN,adult_drosophila_melanogaster,central_brain,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1889335463,128,DC2_adPN,adult_drosophila_melanogaster,central_brain,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
5813055048,1346,DC2_adPN,adult_drosophila_melanogaster,central_brain,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
5813055048,1346,DC2_adPN,adult_drosophila_melanogaster,central_brain,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1857825571,800,DC3_adPN,adult_drosophila_melanogaster,central_brain,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1857825571,800,DC3_adPN,adult_drosophila_melanogaster,central_brain,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
1858171399,868,DC3_adPN,adult_drosophila_melanogaster,central_brain,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1858171399,868,DC3_adPN,adult_drosophila_melanogaster,central_brain,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
5813039471,930,DC3_adPN,adult_drosophila_melanogaster,central_brain,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
5813039471,930,DC3_adPN,adult_drosophila_melanogaster,central_brain,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
5813049472,496,DC4_adPN,adult_drosophila_melanogaster,central_brain,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
5813049472,496,DC4_adPN,adult_drosophila_melanogaster,central_brain,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
5813056596,1763,DC4_adPN,adult_drosophila_melanogaster,central_brain,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
5813056596,1763,DC4_adPN,adult_drosophila_melanogaster,central_brain,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
697848868,112,DC4_vPN,adult_drosophila_melanogaster,central_brain,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
1447201088,107,DC4_vPN,adult_drosophila_melanogaster,central_brain,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
1466485353,76,DCH,adult_drosophila_melanogaster,central_brain,putative_primary,gaba,Wei et al. 2019,intersection,4
1545158404,0,DCH,adult_drosophila_melanogaster,central_brain,putative_primary,gaba,Wei et al. 2019,intersection,4
1484850301,295,DL1_adPN,adult_drosophila_melanogaster,central_brain,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1670079387,217,DL1_adPN,adult_drosophila_melanogaster,central_brain,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
1700937093,1381,DL1_adPN,adult_drosophila_melanogaster,central_brain,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
