species,region,cell_type,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence
adult_drosophila_melanogaster,neck_connective,AN10B031,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B033,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B034,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B035,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B037,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B039,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B045,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B046,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B047,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B048,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B049,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B051,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B053,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B056,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B060,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN10B061,10B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN11B008,11B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN11B012,11B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12A003,12A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12A017,12A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B001,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B004,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B005,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B008,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B011,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B017,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B019,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B055,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B060,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B076,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B080,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN12B089,12B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN13B002,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN16B078,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN16B081,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN16B112,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN16B116,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A002,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A003,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A004,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A008,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A009,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A012,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A013,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A014,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A015,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A018,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A024,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A026,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A031,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A047,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A050,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A062,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A068,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A073,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN17A076,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN18B001,18B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN18B002,18B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN18B003,18B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN18B004,18B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN18B019,18B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN18B020,18B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN18B022,18B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN18B023,18B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN18B025,18B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN18B032,18B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN18B053,18B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B001,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B004,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B009,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B010,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B014,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B015,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B017,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B018,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B022,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B024,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B025,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B028,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B032,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B036,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B039,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B042,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B044,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B046,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B051,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B059,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B060,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B061,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B063,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B065,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B074,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B076,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B079,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B093,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B098,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B099,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B100,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B101,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B102,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B104,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN19B106,19B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN23B001,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN23B002,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN23B003,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN23B004,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN23B010,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN23B026,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,neck_connective,AN27X004,27X,histamine,Cheong et al. 2024,immuno,5
adult_drosophila_melanogaster,neck_connective,AN27X008,27X,histamine,Cheong et al. 2024,immuno,5
adult_drosophila_melanogaster,midbrain,AOTU005,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU006,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU007,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU008,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU008a,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU008b,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU008c,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU008d,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,"AOTU018,AOTU031",AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU019,putative_primary,gaba,"Collie et al., 2025",FISH,3
adult_drosophila_melanogaster,midbrain,AOTU024,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU025,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU026,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU027,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU029,AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU030,AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU036,AOTUv3_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU037,AOTUv3_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU038,AOTUv3_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTU039,AOTUv3_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,optic_transfer,AOTU044,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTUv3B_M01,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTUv3B_P01,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTUv3B_P02,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTUv3B_P06,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTUv3_dorsal_26,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTUv3_dorsal_36,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTUv3_dorsal_37,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTUv3_ventral_31,AOTUv3_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTUv4B_P02,AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTUv4_dorsal_26,AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AOTUv4_dorsal_30,AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,APDN3,SLPpl1,gaba-negative,"Ito et al., 2013","lineage, based",2
adult_drosophila_melanogaster,midbrain,APDN3,SLPpl1,glutamate,"Sun et al., 2022",immuno,5
adult_drosophila_melanogaster,midbrain,APL,putative_primary,gaba,"Aso et al., 2019",scRNA-seq,3
adult_drosophila_melanogaster,midbrain,APL,putative_primary,gaba,Liu et al. 2009,immuno,5
adult_drosophila_melanogaster,midbrain,ATL042,putative_primary,dopamine,"Chiang et al., 2011",MCFO,3
adult_drosophila_melanogaster,midbrain,AVLP026,SLPal2,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,AVLP033,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP034,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP035,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,"AVLP037,AVLP038",VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP039,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP040,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP041,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP042,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP043,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP044,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP044a,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP044b,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP045,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP046,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP047,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP048,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP049,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP050,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP051,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP055,VLPd&p1_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP282,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP283,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP284,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP286,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP287,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP288,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP290,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP290a,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP290b,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP292,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP293,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP294,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP295,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,AVLP297,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
